Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
17316603,Zoeys Pizzeria,United States,Cedar Rapids/Iowa City,"690 10th St, Marion, IA 52302",Marion,"Marion, Cedar Rapids/Iowa City","Pizza, Sandwich",25,Dollar,No,No,No,No,2,4.7,Dark Green,Excellent
16659169,Tokyo Sushi,United States,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent","Japanese, Sushi",25,Dollar,No,No,No,No,2,3.7,Yellow,Good
17558684,Berry Patch Restaurant,United States,Clatskanie,"49289 Us-30, Westport, OR 97016",Clatskanie,"Clatskanie, Clatskanie","American, Breakfast, Desserts",10,Dollar,No,No,No,No,1,4.3,Green,Very Good
18366580,Sakura Sushi & Grill,United States,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Cochrane, Cochrane","Asian, Japanese",25,Dollar,No,No,No,No,2,3.1,Orange,Average
17330755,Uptown Vietnam cuisine,United States,Columbus,"1250 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus","Asian, Vietnamese",10,Dollar,No,No,No,No,1,3.3,Orange,Average
17330611,-,United States,Columbus,"2523 Airport Thruway, Columbus, GA 31904",Columbus,"Columbus, Columbus","American, Seafood, Cajun",25,Dollar,No,No,No,No,2,4.6,Dark Green,Excellent
17330609,Mark's City Grille,United States,Columbus,"7160 moon road, Columbus, GA 31909",Columbus,"Columbus, Columbus",American,25,Dollar,No,No,No,No,2,4.5,Dark Green,Excellent
17330024,B Merrell's,United States,Columbus,"7600 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus","Burger, Bar Food, Southern",25,Dollar,No,No,No,No,2,3.8,Yellow,Good
17330074,Cannon Brewpub,United States,Columbus,"1041 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus","Pizza, Bar Food",25,Dollar,No,No,No,No,2,3.9,Yellow,Good
17330185,Fuji Japanese Steak House,United States,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus","Japanese, Steak",40,Dollar,No,No,No,No,3,3.9,Yellow,Good
17330397,Ruth Ann's Family Restaurant,United States,Columbus,"941 Veterans Parkway, Columbus, GA 31901",Columbus,"Columbus, Columbus","Breakfast, Diner, Southern",10,Dollar,No,No,No,No,1,3.7,Yellow,Good
17330735,Samurai Japanese Cuisine & Sushi Bar,United States,Columbus,"1009 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus","Japanese, Steak, Sushi",40,Dollar,No,No,No,No,3,3.6,Yellow,Good
17330676,Wasabi Sushi and Thai,United States,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",Columbus,"Columbus, Columbus","Japanese, Sushi, Thai",40,Dollar,No,No,No,No,3,3.7,Yellow,Good
17330048,Buckhead Bar and Grill,United States,Columbus,"5010 Armour Rd, Columbus, GA 31904",Columbus,"Columbus, Columbus","Seafood, Steak, Vegetarian",40,Dollar,No,No,No,No,3,4.2,Green,Very Good
17330604,Burt's Butcher Shoppe and Eatery,United States,Columbus,"2932 Warm Springs Rd, Columbus, GA 31909",Columbus,"Columbus, Columbus",Steak,25,Dollar,No,No,No,No,2,4.3,Green,Very Good
17330087,Chef Lee's Peking Restaurant,United States,Columbus,"6100 Bradley Park Dr, Columbus, GA 31904",Columbus,"Columbus, Columbus",Chinese,25,Dollar,No,No,No,No,2,4,Green,Very Good
17330137,Country's Barbecue,United States,Columbus,"3137 Mercury Dr, Columbus, GA 31906",Columbus,"Columbus, Columbus","BBQ, Southern",25,Dollar,No,No,No,No,2,4,Green,Very Good
17330155,Deorio's,United States,Columbus,"3201 Macon Rd Ste 167, Columbus, GA 31906",Columbus,"Columbus, Columbus","Italian, Pizza",0,Dollar,No,No,No,No,1,4,Green,Very Good
17330309,Mellow Mushroom,United States,Columbus,"6100 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",Pizza,25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17330311,Meritage,United States,Columbus,"1039 1st Ave, Columbus, GA 31901",Columbus,"Columbus, Columbus","American, Tapas",40,Dollar,No,No,No,No,3,4.1,Green,Very Good
17330615,Mongo The Mongolian Fire Pit,United States,Columbus,"7830 - E Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus","Asian, Chinese",10,Dollar,No,No,No,No,1,4.2,Green,Very Good
17330638,The Black Cow,United States,Columbus,"115 A 12th St, Columbus, GA 31901",Columbus,"Columbus, Columbus",American,25,Dollar,No,No,No,No,2,4.3,Green,Very Good
17330628,Wood Stone,United States,Columbus,"5739 Whitesville Rd, Columbus, GA 31904",Columbus,"Columbus, Columbus","Italian, Mediterranean, Pizza",40,Dollar,No,No,No,No,3,4,Green,Very Good
17330546,Hunter's Pub,United States,Columbus,"11269 GA Hwy 219, Hamilton, GA 31811",Hamilton,"Hamilton, Columbus","American, Seafood, Steak",40,Dollar,No,No,No,No,3,4.4,Green,Very Good
16643459,Consort Restaurant,United States,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort","Chinese, Canadian",25,Dollar,No,No,No,No,2,3,Orange,Average
17334434,Thatcher's Barbeque and Grill,United States,Dalton,"1214 N Wall St, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton","American, BBQ, Southern",25,Dollar,No,No,No,No,2,3.7,Yellow,Good
17334348,Christian and Jake's Bistro,United States,Dalton,"555 Georgia Hwy 53, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton","Desserts, Sandwich",10,Dollar,No,No,No,No,1,4.4,Green,Very Good
17334213,Dub's High on the Hog,United States,Dalton,"349 S Wall St, Calhoun, GA 30701",Calhoun,"Calhoun, Dalton",BBQ,25,Dollar,No,No,No,No,2,4.4,Green,Very Good
17334355,Sierra's Mexican Restaurant,United States,Dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",Chatsworth,"Chatsworth, Dalton","Mexican, Tex-Mex",10,Dollar,No,No,No,No,1,3.9,Yellow,Good
17334212,Oakwood Cafe,United States,Dalton,"201 West Cuyler Street, Dalton, GA 30720",Dalton,"Dalton, Dalton","BBQ, Breakfast, Southern",10,Dollar,No,No,No,No,1,4.9,Dark Green,Excellent
17333797,Chili's Grill & Bar,United States,Dalton,"881 College Dr, Dalton, GA 30720",Dalton,"Dalton, Dalton",American,25,Dollar,No,No,No,No,2,3.8,Yellow,Good
17334217,Fuji Japanese Steakhouse,United States,Dalton,"1321 W Walnut Ave, Dalton, GA 30720",Dalton,"Dalton, Dalton","Japanese, Sushi",40,Dollar,No,No,No,No,3,3.8,Yellow,Good
17334273,Las Palmas,United States,Dalton,"1331 W Walnut Ave, Dalton, GA 30720",Dalton,"Dalton, Dalton",Mexican,10,Dollar,No,No,No,No,1,3.8,Yellow,Good
17334254,Tony's Italian Restaurant & Pizza,United States,Dalton,"933 Market St, Dalton, GA 30720",Dalton,"Dalton, Dalton",Italian,25,Dollar,No,No,No,No,2,3.7,Yellow,Good
17333836,Filling Station,United States,Dalton,"316 N Hamilton St, Dalton, GA 30720",Dalton,"Dalton, Dalton","American, Burger",10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17334197,Five Guys Burgers and Fries,United States,Dalton,"1303 W. Walnut Ave., Dalton, GA 30720",Dalton,"Dalton, Dalton",Fast Food,10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17333882,Los Pablos,United States,Dalton,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",Dalton,"Dalton, Dalton",Mexican,10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17334211,Kobe Hibachi & Sushi,United States,Dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton","American, Japanese, Sushi",25,Dollar,No,No,No,No,2,4.6,Dark Green,Excellent
17334390,Soho Hibachi,United States,Dalton,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton",Japanese,10,Dollar,No,No,No,No,1,4.3,Green,Very Good
17334034,Thai Garden,United States,Dalton,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"Fort Oglethorpe, Dalton",Thai,25,Dollar,No,No,No,No,2,4.2,Green,Very Good
17334414,Southern Bliss Bakery,United States,Dalton,"300 W Patton St., Lafayette, GA 30728",LaFayette,"LaFayette, Dalton","Desserts, Sandwich",10,Dollar,No,No,No,No,1,3.7,Yellow,Good
17334082,Bailey's Bar-B-Que,United States,Dalton,"5540 Highway 41, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton",BBQ,10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17334364,Farm To Fork,United States,Dalton,"118 Remco Shops Lane, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton","American, Diner, Southern",10,Dollar,No,No,No,No,1,4.3,Green,Very Good
17334398,Home Plate Grill,United States,Dalton,"7807 Nashville St, Ringgold, GA 30736",Ringgold,"Ringgold, Dalton","American, BBQ, Southern",10,Dollar,No,No,No,No,1,4.2,Green,Very Good
17334219,Pie Slingers Pizzeria,United States,Dalton,"56A Fieldstone Village Drive, Rock Spring, GA 30739",Rock Spring,"Rock Spring, Dalton","Italian, Pizza",10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17335173,Olive Tree Cafe,United States,Davenport,"2513 53rd Avenue, Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport","Indian, Mediterranean, Middle Eastern",25,Dollar,No,No,No,No,2,4.6,Dark Green,Excellent
17335195,"Red Ginger Sushi, Grill & Bar",United States,Davenport,"793 Middle Rd, Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport","Sushi, Teriyaki",40,Dollar,No,No,No,No,3,4.5,Dark Green,Excellent
17335225,Crust Stone Oven Pizza,United States,Davenport,"2561 E 53rd Ave, Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport","Burger, Pizza",25,Dollar,No,No,No,No,2,3.9,Yellow,Good
17335219,Jimmy's Pancake House,United States,Davenport,"2521 - 18th St., Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport","American, Breakfast, Greek",10,Dollar,No,No,No,No,1,4,Green,Very Good
17334965,Trattoria Tiramisu,United States,Davenport,"1804 State St, Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport",Italian,25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17335189,Prairie Grille at SteepleGate Inn,United States,Davenport,"100 W 76th St, Davenport, IA 52806",Davenport,"Davenport, Davenport","American, Breakfast",25,Dollar,No,No,No,No,2,3.4,Orange,Average
17335156,Tantra Asian Bistro,United States,Davenport,"589 East 53rd St, Davenport, IA 52807",Davenport,"Davenport, Davenport",Asian,25,Dollar,No,No,No,No,2,4.9,Dark Green,Excellent
17334717,Chick-fil-A,United States,Davenport,"320 W Kimberly Rd, Davenport, IA 52806",Davenport,"Davenport, Davenport",Fast Food,10,Dollar,No,No,No,No,1,3.9,Yellow,Good
17334752,Duck City Bistro,United States,Davenport,"115 E 3rd St, Davenport, IA 52801",Davenport,"Davenport, Davenport","American, French",70,Dollar,No,No,No,No,4,3.7,Yellow,Good
18453427,Frick's Tap,United States,Davenport,"1402 W 3rd Street, IA 52802",Davenport,"Davenport, Davenport","American, Bar Food, BBQ",25,Dollar,No,No,No,No,2,0,White,Not rated
17793744,Los Agaves,United States,Davenport,"4882 Utica Ridge Rd, Davenport, IA 52807",Davenport,"Davenport, Davenport",Mexican,25,Dollar,No,No,No,No,2,0,White,Not rated
17334679,Azteca,United States,Davenport,"4811 N Brady St Ste 3, Davenport, IA 52806",Davenport,"Davenport, Davenport",Mexican,0,Dollar,No,No,No,No,1,4.3,Green,Very Good
17334718,China Cafe,United States,Davenport,"3018 E 53rd St, Davenport, IA 52807",Davenport,"Davenport, Davenport",Chinese,25,Dollar,No,No,No,No,2,4,Green,Very Good
17334763,Exotic Thai Restaurant,United States,Davenport,"2303 E 53rd St, Davenport, IA 52807",Davenport,"Davenport, Davenport",Thai,25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17335158,Front Street Brewery,United States,Davenport,"208 E River Dr, Davenport, IA 52801",Davenport,"Davenport, Davenport",American,10,Dollar,No,No,No,No,1,4.3,Green,Very Good
17334782,Granite City Food & Brewery,United States,Davenport,"5270 Utica Ridge Rd, Davenport, IA 52807",Davenport,"Davenport, Davenport",American,25,Dollar,No,No,No,No,2,4,Green,Very Good
17334846,Los Agaves,United States,Davenport,"3852 N Brady St, Davenport, IA 52806",Davenport,"Davenport, Davenport",Mexican,25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17334853,Machine Shed Restaurant,United States,Davenport,"7250 Northwest Blvd, Davenport, IA 52806",Davenport,"Davenport, Davenport",American,25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17335168,Osaka,United States,Davenport,"4901 Utica Ridge Rd, Davenport, IA 52807",Davenport,"Davenport, Davenport","Japanese, Sushi",40,Dollar,No,No,No,No,3,4.2,Green,Very Good
17334958,Texas Roadhouse,United States,Davenport,"4005 E 53rd Street, Davenport, IA 52807",Davenport,"Davenport, Davenport","American, BBQ, Steak",25,Dollar,No,No,No,No,2,4.2,Green,Very Good
17258496,Hickory Park,United States,Des Moines,"1404 S Duff Ave, Ames, IA 50010",Ames,"Ames, Des Moines","BBQ, Burger, Desserts",25,Dollar,No,No,No,No,2,4.5,Dark Green,Excellent
17259395,The Cafe,United States,Des Moines,"2616 Northridge Pkwy, Ames, IA 50010",Ames,"Ames, Des Moines","American, Coffee and Tea",25,Dollar,No,No,No,No,2,4.9,Dark Green,Excellent
17258350,Flying Mango,United States,Des Moines,"4345 Hickman Rd, Des Moines, IA 50310",Beaverdale,"Beaverdale, Des Moines","BBQ, Caribbean, Cajun",40,Dollar,No,No,No,No,3,4.5,Dark Green,Excellent
17258136,Cool Basil,United States,Des Moines,"8801 University Ave, Clive, IA 50325",Clive,"Clive, Des Moines","Asian, Sushi, Thai",25,Dollar,No,No,No,No,2,4.1,Green,Very Good
17258522,HuHot Mongolian Grill,United States,Des Moines,"4100 University Avenue, West Des Moines, IA 50266",Clive,"Clive, Des Moines","Asian, Chinese",25,Dollar,No,No,No,No,2,4,Green,Very Good
17259958,Malo,United States,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines","Latin American, Mexican",25,Dollar,No,No,No,No,2,3.2,Orange,Average
17258036,Centro,United States,Des Moines,"1007 Locust St, Des Moines, IA 50309",Downtown,"Downtown, Des Moines","Italian, Pizza",40,Dollar,No,No,No,No,3,4.5,Dark Green,Excellent
17259368,Fong's Pizza,United States,Des Moines,"223 4th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines","Chinese, Pizza",25,Dollar,No,No,No,No,2,4.6,Dark Green,Excellent
17257684,A Dong Restaurant,United States,Des Moines,"1511 High Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines","Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar,No,No,No,No,1,4.4,Green,Very Good
17258154,Court Avenue Brewing Company,United States,Des Moines,"309 Court Ave, Des Moines, IA 50309",Downtown,"Downtown, Des Moines","American, Pizza, Bar Food",40,Dollar,No,No,No,No,3,4.2,Green,Very Good
17259340,Django,United States,Des Moines,"210 10th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",French,40,Dollar,No,No,No,No,3,4.3,Green,Very Good
17259243,Miyabi 9,United States,Des Moines,"512 E Grand Ave, Des Moines, IA 50309",East Village,"East Village, Des Moines","Japanese, Sushi",25,Dollar,No,No,No,No,2,4.8,Dark Green,Excellent
17259625,Zombie Burger + Drink Lab,United States,Des Moines,"300 E. Grand Ave., Des Moines, IA 50309",East Village,"East Village, Des Moines","Burger, Desserts, Vegetarian",10,Dollar,No,No,No,No,1,4.2,Green,Very Good
17259169,Tursi's Latin King,United States,Des Moines,"2200 Hubbell Ave, Des Moines, IA 50317",Fairground,"Fairground, Des Moines","American, Italian",70,Dollar,No,No,No,No,4,4.1,Green,Very Good
17259166,Tsing Tsao South,United States,Des Moines,"4230 Fleur Dr, Des Moines, IA 50321",Greater South Side,"Greater South Side, Des Moines",Chinese,10,Dollar,No,No,No,No,1,4.1,Green,Very Good
17259335,Bandit Burrito,United States,Des Moines,"5340 Merle Hay Road, Johnston, IA 50131",Johnston,"Johnston, Des Moines","Breakfast, Mexican, Southwestern",10,Dollar,No,No,No,No,1,4,Green,Very Good
17259248,Jethro's BBQ,United States,Des Moines,"3100 Forest Ave, Des Moines, IA 50311",Kingman Place Historic District,"Kingman Place Historic District, Des Moines","American, BBQ",25,Dollar,No,No,No,No,2,4.3,Green,Very Good
17258552,The Machine Shed Restaurant,United States,Des Moines,"11151 Hickman Road, Urbandale, IA 50322",Urbandale,"Urbandale, Des Moines","American, Breakfast",25,Dollar,No,No,No,No,2,3.8,Yellow,Good
17259550,Mi Patria,United States,Des Moines,"1410 22nd St., West Des Moines, IA 50266",West Des Moines,"West Des Moines, Des Moines",Latin American,25,Dollar,No,No,No,No,2,4,Green,Very Good
17259200,Waterfront Seafood Market,United States,Des Moines,"2900 University Ave, West Des Moines, IA 50266",West Des Moines,"West Des Moines, Des Moines","Seafood, Sushi",40,Dollar,No,No,No,No,3,4.2,Green,Very Good
16615894,The Giggling Goat,United States,Dicky Beach,"14 Beerburrum St, Dicky Beach, QLD",Dicky Beach,"Dicky Beach, Dicky Beach","Coffee and Tea, Tea, Modern Australian",7,Dollar,No,No,No,No,1,3.6,Yellow,Good
17342816,Burnt Toast Cafe,United States,Dubuque,"1220 Iowa St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",Breakfast,10,Dollar,No,No,No,No,1,3.4,Orange,Average
17342498,Catfish Charlie's,United States,Dubuque,"1630 E 16th St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",Seafood,25,Dollar,No,No,No,No,2,3.3,Orange,Average
17342648,Salsa's Mexican Restaurant,United States,Dubuque,"1091 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar,No,No,No,No,1,3.4,Orange,Average
17342781,Tony Roma's,United States,Dubuque,"350 Bell St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, BBQ, Seafood",25,Dollar,No,No,No,No,2,3.3,Orange,Average
17342799,Vinny Vanucchi's,United States,Dubuque,"180 Main Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",Italian,25,Dollar,No,No,No,No,2,3.4,Orange,Average
17342772,Champps Americana,United States,Dubuque,"3100 Dodge St., Dubuque, IA 52003",Dubuque,"Dubuque, Dubuque","American, Burger, Sandwich",25,Dollar,No,No,No,No,2,3.5,Yellow,Good
17342771,Fiesta Cancun,United States,Dubuque,"2515 NW Arterial, Dubuque, IA 52002",Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar,No,No,No,No,1,3.6,Yellow,Good
17342548,Happy Joe's Pizza & Ice Cream,United States,Dubuque,"855 Century Dr, Dubuque, IA 52002",Dubuque,"Dubuque, Dubuque","Desserts, Pizza, Ice Cream",0,Dollar,No,No,No,No,1,3.5,Yellow,Good
17342556,Houlihan's,United States,Dubuque,"1795 Greyhound Park Rd, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Burger",25,Dollar,No,No,No,No,2,3.6,Yellow,Good
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,United States,Dubuque,"3187 University Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","Japanese, Steak, Sushi",40,Dollar,No,No,No,No,3,3.7,Yellow,Good
17342576,Kalmes Breaktime Bar & Grill,United States,Dubuque,"1097 Jackson St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Burger",25,Dollar,No,No,No,No,2,3.6,Yellow,Good
17342770,L. May Eatery,United States,Dubuque,"1072 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","International, Pizza",40,Dollar,No,No,No,No,3,3.8,Yellow,Good
17342585,Los Aztecas,United States,Dubuque,"2700 Dodge St, Dubuque, IA 52003",Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar,No,No,No,No,1,3.5,Yellow,Good
17342494,Manna Java World Cafe,United States,Dubuque,"700 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","Breakfast, Pizza",10,Dollar,No,No,No,No,1,3.5,Yellow,Good
17342594,Mario's Italian Restaurant,United States,Dubuque,"1298 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Italian",25,Dollar,No,No,No,No,2,3.6,Yellow,Good
17342625,Pepper Sprout Incorporated,United States,Dubuque,"378 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",American,40,Dollar,No,No,No,No,3,3.6,Yellow,Good
17342652,Shot Tower Inn,United States,Dubuque,"290 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","Italian, Pizza",25,Dollar,No,No,No,No,2,3.6,Yellow,Good
17342665,Sunshine Family Restaurant,United States,Dubuque,"401 Central Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Breakfast, Burger",10,Dollar,No,No,No,No,1,3.5,Yellow,Good
17342810,Watershed Cafe,United States,Dubuque,"51 W 32nd Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Burger, Pizza, Cafe",25,Dollar,No,No,No,No,2,3.7,Yellow,Good
17342775,Woodfire Grille,United States,Dubuque,"301 Bell Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque","American, Seafood, Steak",70,Dollar,No,No,No,No,4,3.6,Yellow,Good
16612028,The Belle General,Australia,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",Cafe,20,Dollar,No,No,No,No,2,4.1,Green,Very Good
17536645,Jehova es Mi Pastor Tacos y Burritos,United States,Fernley,"135 W. Main Street, Fernley, NV 89408",Fernley,"Fernley, Fernley",Mexican,10,Dollar,No,No,No,No,1,3.7,Yellow,Good
